OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area
"10766","1990",CA,CDF,SCU,LONG GULCH,"00001434",1990/07/17 00:00:00,,"14",,,1768.38854980469,,"1","00000000",16841.5835750303,7156414.59555069
"10767","1992",CA,CDF,SCU,BIRD,"00001604",1992/07/28 00:00:00,,"9",,,560.515747070312,,"1","00000233",7639.95300560133,2268326.68631599
"10768","1998",CA,CDF,RRU,EDNA,"00055751",1998/10/05 00:00:00,,"7",,,28136.326171875,,"1","00001596",70651.7710501726,113863672.644609
"10769","1914",CA,USF,LPF, ,"00000000",,,"14",,,40.8131446838379,,"1","00000998",1498.19321720813,165164.933768726
"10770","1956",CA,USF,LPF, ,"00000000",,,"14",,,209.413909912109,,"1","00000999",3730.21407301825,847468.011442444
"10771","1921",CA,USF,LPF, ,"00000000",,,"14",,,10436.966796875,,"1","00000996",32848.7436316975,42236904.8977872
"10772","1930",CA,USF,LPF, ,"00000000",,,"14",,,250.79931640625,,"1","00000204",4525.65738294045,1014948.83941123
"10773","1913",CA,USF,LPF, ,"00000000",,,"14",,,1304.46008300781,,"1","00000047",9649.94022534304,5278962.52083254
"10774","1992",CA,USF,SRF,RYERSON,"00000000",1992/08/30 00:00:00,,"14",,,4.97887945175171,,"1","00101445",503.827870894996,20148.8096799887
"10775","1992",CA,USF,SRF,DEER HORM,"00000000",1992/08/30 00:00:00,,"14",,,4.9787449836731,,"1","00101446",503.820967953651,20148.2660323873
"10776","1992",CA,USF,SRF,GO,"00000000",1992/09/30 00:00:00,1992/09/30 00:00:00,"7",,50,49.788200378418,"8","1","00000119",1593.23457424276,201485.701774023
"10777","1992",CA,USF,SRF,MARINE,"00000000",1992/09/30 00:00:00,1992/09/30 00:00:00,"7",,3,2.98722052574158,"8","1","00000121",390.256304771512,12088.8524551535
"10778","1992",CA,USF,SRF, ,"00000000",1992/06/23 00:00:00,,"14",,,19.9153900146484,,"1","00501376",1007.65123609393,80594.7228727358
"10779","1992",CA,USF,SRF, ,"00000000",1992/06/23 00:00:00,,"14",,,2.98747658729553,,"1","00501378",390.272919578775,12089.8889896533
"10780","2000",CA,CDF,TCU,HWY 120 #1,"00005235",2000/08/13 00:00:00,,"10",,,47.7883720397949,,"1","00000574",2945.81407334323,193392.6799029
"10781","2000",CA,CDF,TCU,HWY 49 #7,"00005580",2000/08/26 00:00:00,,"9",,,67.5041122436523,,"1","00000628",2263.00133454411,273179.457727623
"10782","2006",CA,BLM,BBD,MOCAL,"00161273",2006/05/29 00:00:00,2006/05/30 00:00:00,"9", ,931.17,932.205749511719,"2","1",00CM28,17150.4557957649,3772502.78693697
"10783","2006",CA,BLM,NOD,OBSERVATION COMPLEX,"00002330",2006/06/25 00:00:00,2006/06/30 00:00:00,"1", ,4400,4393.103515625,"7","1",NOD02330,52521.802324814,17778258.2950268
"10784","2006",CA,BLM,CDD,KINGSTON 2,0000CWM6,2006/07/05 00:00:00,2006/07/10 00:00:00,"1", ,448,447.036071777344,"2","1",0000CWM6,6597.78651578103,1809090.74553849
"10785","1970",CA,CDF,AEU,POLLOCK PINES,"00000000",1970/09/12 00:00:00,,"14",,,301.476898193359,,"1","00000241",5039.2997674749,1220033.69479716
"10786","1970",CA,CDF,NEU,PONDEROSA,"00000000",1970/07/19 00:00:00,,"14",,,296.691589355469,,"1","00000369",4845.62720213014,1200668.29291838
"10787","1970",CA,CDF,LNU,RUMSEY SERIES,"00000000",1970/07/05 00:00:00,,"14",,,292.241271972656,,"1","00000011",5981.42288506438,1182658.41115559
"10788","1970",CA,CDF,SNU,SCHOOL HOUSE CREEK,"00000000",1970/09/17 00:00:00,,"14",,,773.046630859375,,"1","00000516",6660.27781833043,3128408.74644062
"10789","1970",CA,CDF,NEU,SHOCKLEY,"00000000",1970/07/27 00:00:00,,"14",,,285.523742675781,,"1","00000399",5875.98676611529,1155473.57335569
"10790","1970",CA,CDF,LNU,SILVEY #2,"00000000",1970/07/04 00:00:00,,"14",,,497.484008789062,,"1","00000005",6180.11413345153,2013246.37933429
"10791","1970",CA,CDF,SCU,STWARTVILLE,"00000000",1970/09/13 00:00:00,,"14",,,407.917449951172,,"1","00000020",6295.03086890816,1650783.3294217
"10792","1970",CA,CDF,SCU,STWEWARTVILLE #2,"00000000",1970/09/21 00:00:00,,"14",,,335.228576660156,,"1","00000025",8074.43848779069,1356621.9037754
"10793","1970",CA,CDF,SCU,TASSAJARA,"00000000",1970/07/02 00:00:00,,"14",,,448.502624511719,,"1","00000006",5568.68054010001,1815025.69217857
"10794","1975",CA,CDF,RRU,BADLANDS,"00000000",1975/09/22 00:00:00,,"14",,,1710.77270507812,,"1","00000950",16461.4879069419,6923251.68548469
"10795","1975",CA,CDF,RRU,HIGHGROVE,"00000000",1975/08/05 00:00:00,,"14",,,425.931915283203,,"1","00000712",10070.6004576804,1723685.25367237
"10796","1975",CA,CDF,RRU, ,"00000000",,,"14",,,12800.96875,,"1","00000000",47249.5516656626,51803684.4261304
"10797","1975",CA,CDF,RRU, ,"00000000",,,"14",,,119.091651916504,,"1","00000000",2963.10807658947,481946.830149043
